ID,rodata,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,datetime,temporada,elo_mandante_antes,elo_visitante_antes
8518,12,26/06/2024,20:00,Atletico-GO,Gremio,4-3-3,4-3-3,A. Gomes,Renato Gaúcho,-,Estádio Antônio Accioly - Atlético Goianiense,1,1,GO,RS,2024-06-26 20:00:00,2024,1402.5981393430975,1466.0755100838094
8520,12,26/06/2024,20:00,Juventude,Flamengo,4-2-3-1,4-2-3-1,R. Machado Marques,A. Bacchi,Juventude, Alfredo Jaconi,2,1,RS,RJ,2024-06-26 20:00:00,2024,1447.7754551426356,1616.9412730768445
8519,12,26/06/2024,20:02,Corinthians,Cuiaba,4-2-3-1,4-3-3,A. Cardoso de Oliveira,A. Gonçalves Teixeira,-,Neo Química Arena,1,1,SP,MT,2024-06-26 20:02:00,2024,1469.4537535916359,1474.7043622328335
8521,12,26/06/2024,21:30,Bahia,Vasco,4-1-3-2,4-2-3-1,R. Ceni,C. de Paiva,Bahia,Arena Fonte Nova,2,1,BA,RJ,2024-06-26 21:30:00,2024,1543.0481087209366,1445.0164803827033
8523,12,26/06/2024,21:30,Fortaleza,Palmeiras,4-2-3-1,3-4-2-1,J. Vojvoda,A. Moreira Ferreira,Fortaleza,Arena Castelão,3,0,CE,SP,2024-06-26 21:30:00,2024,1524.0723027241086,1625.6825520799957
8522,12,26/06/2024,21:34,Internacional,Atletico-MG,4-3-3,4-1-4-1,E. Coudet,G. Milito,Atletico-MG,Estádio Heriberto Hülse,1,2,RS,MG,2024-06-26 21:34:00,2024,1562.5969586685685,1554.7688743275464
8524,12,27/06/2024,19:00,Fluminense,Vitoria,4-2-3-1,4-1-4-1,M. A. de Oliveira,T. Carpini Barbosa,Vitoria, Maracanã,0,1,RJ,BA,2024-06-27 19:00:00,2024,1427.1778043515674,1412.0761686963297
8525,12,27/06/2024,20:02,Sao Paulo,Criciuma,4-2-3-1,4-4-2,L. Zubeldía,C. Tencati,Sao Paulo,MorumBIS,2,1,SP,SC,2024-06-27 20:02:00,2024,1505.4546810181266,1458.6153004903285
8526,13,29/06/2024,18:30,Vasco,Botafogo-RJ,4-2-3-1,4-4-2,C. de Paiva,A. Torres Gomes Araújo Amorim,-,Estádio São Januário,1,1,RJ,RJ,2024-06-29 18:30:00,2024,1433.4148949396417,1552.5222837174579
8527,13,29/06/2024,18:31,Cuiaba,Bragantino,4-3-3,4-2-3-1,A. Gonçalves Teixeira,P. Faria Caixinha,-,Arena Pantanal,1,1,MT,SP,2024-06-29 18:31:00,2024,1474.4625811753474,1524.5521274129553
8528,13,30/06/2024,11:02,Atletico-MG,Atletico-GO,3-4-2-1,4-3-3,G. Milito,A. Gomes,-,Arena MRV,1,1,MG,GO,2024-06-30 11:02:00,2024,1571.1293099443837,1405.4892826507673
8529,13,30/06/2024,16:00,Gremio,Fluminense,4-2-3-1,3-4-2-1,Renato Gaúcho,M. A. de Oliveira,Gremio,Estádio Francisco Stédile | Centenário,1,0,RS,RJ,2024-06-30 16:00:00,2024,1463.1843667761395,1410.482785971508
8531,13,30/06/2024,16:00,Fortaleza,Juventude,4-2-3-1,4-2-3-1,J. Vojvoda,R. Machado Marques,Fortaleza,Arena Castelão,2,1,CE,RS,2024-06-30 16:00:00,2024,1544.6226292172823,1471.0034749425772
8530,13,30/06/2024,16:03,Sao Paulo,Bahia,4-2-3-1,4-1-3-2,M. Cuberas,R. Ceni,Sao Paulo,MorumBIS,3,1,SP,BA,2024-06-30 16:03:00,2024,1519.3106215243938,1554.6496941639982
8534,13,30/06/2024,18:29,Flamengo,Cruzeiro,4-2-3-1,4-3-3,A. Bacchi,F. Seabra,Flamengo, Maracanã,2,1,RJ,MG,2024-06-30 18:29:00,2024,1593.7132532769028,1524.4192002797104
8533,13,30/06/2024,18:31,Vitoria,Athletico-PR,4-1-4-1,4-2-3-1,T. Carpini Barbosa,J. Antonello,Athletico-PR, Barradão,0,1,BA,PR,2024-06-30 18:31:00,2024,1428.771187076389,1533.914860543597
8532,13,30/06/2024,18:31,Criciuma,Internacional,5-3-2,4-2-3-1,C. Tencati,E. Coudet,-,Estádio Heriberto Hülse,1,1,SC,RS,2024-06-30 18:31:00,2024,1444.7593599840613,1546.2365230517312
8535,13,01/07/2024,20:00,Palmeiras,Corinthians,4-2-3-1,4-2-3-1,A. Moreira Ferreira,A. Cardoso de Oliveira,Palmeiras,Allianz Parque,2,0,SP,SP,2024-07-01 20:00:00,2024,1605.132225586822,1469.695534649122
8536,14,03/07/2024,19:00,Cuiaba,Botafogo-RJ,5-4-1,4-4-2,A. Gonçalves Teixeira,A. Torres Gomes Araújo Amorim,Botafogo-RJ,Arena Pantanal,1,2,MT,RJ,2024-07-03 19:00:00,2024,1476.753440300441,1547.242421048293
8538,14,03/07/2024,20:00,Vasco,Fortaleza,4-2-3-1,4-2-3-1,C. de Paiva,J. Vojvoda,Vasco,Estádio São Januário,2,0,RJ,CE,2024-07-03 20:00:00,2024,1438.6947576088066,1557.2821866279673
8537,14,03/07/2024,20:02,Criciuma,Cruzeiro,4-3-1-2,4-3-3,C. Tencati,F. Seabra,Criciuma,Estádio Heriberto Hülse,1,0,SC,MG,2024-07-03 20:02:00,2024,1449.3040527196813,1511.568659900362
8540,14,03/07/2024,21:30,Atletico-MG,Flamengo,4-1-4-1,4-2-3-1,G. Milito,A. Bacchi,Flamengo,Arena MRV,2,4,MG,RJ,2024-07-03 21:30:00,2024,1564.0311134450553,1606.5637936562512
8541,14,03/07/2024,21:30,Bragantino,Atletico-GO,4-2-3-1,4-2-3-1,P. Faria Caixinha,A. Gomes,Bragantino,Nabizão,3,1,SP,GO,2024-07-03 21:30:00,2024,1522.2612682878616,1412.5874791500958
8539,14,03/07/2024,21:31,Athletico-PR,Sao Paulo,4-2-3-1,4-2-3-1,J. Antonello,L. Zubeldía,Sao Paulo,Ligga Arena,1,2,PR,SP,2024-07-03 21:31:00,2024,1545.2154112372962,1536.932456784948
8542,14,04/07/2024,19:00,Gremio,Palmeiras,4-2-3-1,4-3-3,Renato Gaúcho,A. Moreira Ferreira,-,Estádio Francisco Stédile | Centenário,2,2,RS,SP,2024-07-04 19:00:00,2024,1476.7758138533793,1615.1929707001966
8543,14,04/07/2024,19:02,Bahia,Juventude,4-1-3-2,4-2-3-1,R. Ceni,R. Machado Marques,Bahia,Arena Fonte Nova,2,0,BA,RS,2024-07-04 19:02:00,2024,1537.027858903444,1458.3439175318922
8544,14,04/07/2024,20:00,Fluminense,Internacional,4-2-3-1,4-2-3-1,L. Venker de Menezes,E. Coudet,-, Maracanã,1,1,RJ,RS,2024-07-04 20:00:00,2024,1396.8913388942683,1541.6918303161112
8545,14,04/07/2024,20:03,Corinthians,Vitoria,4-1-4-1,4-1-4-1,R. Laruccia,T. Carpini Barbosa,Corinthians,Neo Química Arena,3,2,SP,BA,2024-07-04 20:03:00,2024,1459.6347895357474,1417.4706363826897
8547,15,06/07/2024,20:00,Flamengo,Cuiaba,4-4-2,4-5-1,A. Bacchi,A. Gonçalves Teixeira,-, Maracanã,1,1,RJ,MT,2024-07-06 20:00:00,2024,1620.614817669796,1463.9557602248465
8546,15,06/07/2024,20:03,Sao Paulo,Bragantino,4-2-3-1,4-2-3-1,C. Gruezo,P. Faria Caixinha,Sao Paulo,MorumBIS,2,0,SP,SP,2024-07-06 20:03:00,2024,1553.3138286847252,1533.3719347667443
8548,15,07/07/2024,15:59,Fortaleza,Fluminense,4-2-3-1,4-2-3-1,J. Vojvoda,L. Venker de Menezes,Fortaleza,Arena Castelão,1,0,CE,RJ,2024-07-07 15:59:00,2024,1536.0236720391551,1403.198623206426
8549,15,07/07/2024,16:00,Juventude,Gremio,4-2-3-1,4-4-2,R. Machado Marques,Renato Gaúcho,Juventude, Alfredo Jaconi,3,0,RS,RS,2024-07-07 16:00:00,2024,1445.9067430341638,1482.8330330215151
8550,15,07/07/2024,16:00,Cruzeiro,Corinthians,4-3-3,4-2-3-1,F. Seabra,R. Laruccia,Cruzeiro, Mineirão,3,0,MG,SP,2024-07-07 16:00:00,2024,1492.7315767326372,1473.7025351830025
8551,15,07/07/2024,18:01,Internacional,Vasco,4-2-3-1,4-2-3-1,E. Coudet,C. de Paiva,Vasco,Estádio Beira-Rio,1,2,RS,RJ,2024-07-07 18:01:00,2024,1535.3845460039536,1459.9532721976188
8553,15,07/07/2024,18:30,Atletico-GO,Athletico-PR,4-3-3,4-2-3-1,A. Gomes,J. Antonello,Athletico-PR,Estádio Antônio Accioly - Atlético Goianiense,1,2,GO,PR,2024-07-07 18:30:00,2024,1401.476812671213,1528.834039337519
8554,15,07/07/2024,18:30,Palmeiras,Bahia,4-2-3-1,4-1-3-2,A. Moreira Ferreira,R. Ceni,Palmeiras,Allianz Parque,2,0,SP,BA,2024-07-07 18:30:00,2024,1609.1357515320608,1549.4650334011724
8552,15,07/07/2024,18:31,Vitoria,Criciuma,4-1-4-1,4-4-2,T. Carpini Barbosa,C. Tencati,Vitoria, Barradão,2,1,BA,SC,2024-07-07 18:31:00,2024,1403.4028907354345,1468.141135887406
8555,15,07/07/2024,20:30,Botafogo-RJ,Atletico-MG,4-2-3-1,3-4-2-1,A. Torres Gomes Araújo Amorim,G. Milito,Botafogo-RJ,Estádio Nilton Santos,3,0,RJ,MG,2024-07-07 20:30:00,2024,1560.0401011238876,1549.9800894315106
8556,16,10/07/2024,18:30,Gremio,Cruzeiro,4-2-3-1,4-3-3,Renato Gaúcho,F. Seabra,Cruzeiro,Estádio Francisco Stédile | Centenário,0,2,RS,MG,2024-07-10 18:30:00,2024,1465.1388887153078,1507.8561321814448
8558,16,10/07/2024,19:00,Athletico-PR,Bahia,4-2-3-1,4-1-2-1-2,J. Antonello,R. Ceni,Bahia,Ligga Arena,1,3,PR,BA,2024-07-10 19:00:00,2024,1539.2183233679737,1536.1862681431103
8557,16,10/07/2024,19:01,Vasco,Corinthians,4-2-3-1,4-2-3-1,C. de Paiva,R. Laruccia,Vasco,Estádio São Januário,2,0,RJ,SP,2024-07-10 19:01:00,2024,1479.3734409571018,1458.577979734195
8559,16,11/07/2024,19:30,Palmeiras,Atletico-GO,4-2-3-1,5-4-1,A. Moreira Ferreira,V. Carmo Mancini,Palmeiras,Allianz Parque,3,1,SP,GO,2024-07-11 19:30:00,2024,1622.414516790123,1391.0925286407585
8561,16,11/07/2024,20:00,Flamengo,Fortaleza,4-2-3-1,4-2-3-1,A. Bacchi,J. Vojvoda,Fortaleza, Maracanã,1,2,RJ,CE,2024-07-11 20:00:00,2024,1613.8525879519957,1546.188403591326
8560,16,11/07/2024,20:02,Criciuma,Fluminense,4-4-2,4-2-3-1,C. Tencati,L. Venker de Menezes,-,Estádio Heriberto Hülse,1,1,SC,RJ,2024-07-11 20:02:00,2024,1449.1938601292447,1393.033891654255
8562,16,11/07/2024,21:30,Atletico-MG,Sao Paulo,3-4-2-1,4-2-3-1,G. Milito,L. Zubeldía,Atletico-MG,Arena MRV,2,1,MG,SP,2024-07-11 21:30:00,2024,1534.4432406634407,1568.396477702273
8563,16,11/07/2024,21:30,Vitoria,Botafogo-RJ,4-1-4-1,4-4-2,T. Carpini Barbosa,A. Torres Gomes Araújo Amorim,Botafogo-RJ, Barradão,0,1,BA,RJ,2024-07-11 21:30:00,2024,1422.350166493596,1575.5769498919574
8567,17,13/07/2024,16:00,Cruzeiro,Bragantino,4-3-3,4-2-3-1,F. Seabra,P. Faria Caixinha,Cruzeiro,Estádio Independência,2,1,MG,SP,2024-07-13 16:00:00,2024,1521.898783399757,1518.2892857491966
8566,17,13/07/2024,16:02,Bahia,Cuiaba,4-4-1-1,4-5-1,R. Ceni,A. Gonçalves Teixeira,Cuiaba,Arena Fonte Nova,1,2,BA,MT,2024-07-13 16:02:00,2024,1552.3258959016937,1470.7179899426467
8568,17,16/07/2024,19:01,Juventude,Atletico-MG,4-2-3-1,4-2-3-1,R. Machado Marques,G. Milito,-,Arena BRB Mané Garrincha,1,1,RS,MG,2024-07-16 19:01:00,2024,1463.6008873403712,1552.0018863612997
8569,17,16/07/2024,21:01,Corinthians,Criciuma,4-2-3-1,4-4-2,R. Díaz,C. Tencati,Corinthians,Neo Química Arena,2,1,SP,SC,2024-07-16 21:01:00,2024,1443.5345041315393,1446.629889624218
8570,17,17/07/2024,18:59,Atletico-GO,Vasco,4-3-3,4-2-3-1,V. Carmo Mancini,C. de Paiva,Vasco,Estádio Antônio Accioly - Atlético Goianiense,0,1,GO,RJ,2024-07-17 18:59:00,2024,1384.407875076616,1494.4169165597575
8571,17,17/07/2024,20:02,Sao Paulo,Gremio,4-2-3-1,4-3-3,L. Zubeldía,A. P. Mendes,Sao Paulo,MorumBIS,1,0,SP,RS,2024-07-17 20:02:00,2024,1550.837832004414,1451.0962374969956
8572,17,17/07/2024,21:30,Botafogo-RJ,Palmeiras,4-2-3-1,4-2-3-1,A. Torres Gomes Araújo Amorim,A. Moreira Ferreira,Botafogo-RJ,Estádio Nilton Santos,1,0,RJ,SP,2024-07-17 21:30:00,2024,1584.9450886272796,1629.0991703542654
8573,17,17/07/2024,21:31,Fortaleza,Vitoria,4-2-3-1,4-1-4-1,J. Vojvoda,T. Carpini Barbosa,Fortaleza,Arena Castelão,3,1,CE,BA,2024-07-17 21:31:00,2024,1565.2656470732547,1412.9820277582737
8576,18,20/07/2024,16:01,Flamengo,Criciuma,4-2-3-1,4-4-2,A. Bacchi,C. Tencati,Flamengo,Arena BRB Mané Garrincha,2,1,RJ,SC,2024-07-20 16:01:00,2024,1594.775344470067,1430.4873456257997
8577,18,20/07/2024,18:30,Botafogo-RJ,Internacional,4-2-2-2,4-1-3-2,A. Torres Gomes Araújo Amorim,R. Machado Marques,Botafogo-RJ,Estádio Nilton Santos,1,0,RJ,RS,2024-07-20 18:30:00,2024,1602.9675826646646,1515.9643772444706
8578,18,20/07/2024,21:00,Palmeiras,Cruzeiro,4-2-3-1,4-3-3,A. Moreira Ferreira,F. Seabra,Palmeiras,Allianz Parque,2,0,SP,MG,2024-07-20 21:00:00,2024,1611.0766763168804,1537.732565870037
8579,18,21/07/2024,11:00,Gremio,Vitoria,4-4-2,3-4-3,Renato Gaúcho,T. Carpini Barbosa,Gremio,Estádio Francisco Stédile | Centenário,2,0,RS,BA,2024-07-21 11:00:00,2024,1439.567349022276,1403.5778764266397
8580,18,21/07/2024,16:00,Atletico-MG,Vasco,3-4-2-1,4-2-3-1,G. Milito,C. de Paiva,Atletico-MG,Arena MRV,2,0,MG,RJ,2024-07-21 16:00:00,2024,1548.016504172555,1505.5135899345864
8581,18,21/07/2024,16:02,Bahia,Corinthians,4-1-2-1-2,3-4-1-2,R. Ceni,R. Díaz,Corinthians,Arena Fonte Nova,0,1,BA,SP,2024-07-21 16:02:00,2024,1532.6353360233295,1459.6770481299577
8584,18,21/07/2024,18:30,Fortaleza,Atletico-GO,4-2-3-1,5-4-1,J. Vojvoda,V. Carmo Mancini,Fortaleza,Arena Castelão,3,1,CE,GO,2024-07-21 18:30:00,2024,1574.6697984048888,1373.311201701787
8582,18,21/07/2024,18:31,Bragantino,Athletico-PR,4-2-3-1,4-2-3-1,P. Faria Caixinha,M. Varini Di Zioli,Bragantino,Nabizão,1,0,SP,PR,2024-07-21 18:31:00,2024,1502.4555032789165,1523.0786956093903
8583,18,21/07/2024,18:31,Juventude,Sao Paulo,4-2-3-1,4-2-3-1,J. Ribeiro Ventura,L. Zubeldía,-,Arena BRB Mané Garrincha,0,0,RS,SP,2024-07-21 18:31:00,2024,1467.586269529116,1562.3667204791336
8585,18,21/07/2024,20:00,Cuiaba,Fluminense,4-5-1,4-5-1,A. Gonçalves Teixeira,L. Venker de Menezes,Fluminense,Arena Pantanal,0,1,MT,RJ,2024-07-21 20:00:00,2024,1490.4085498210109,1395.5978621592817
8435,3,24/07/2024,19:02,Criciuma,Fortaleza,4-4-2,4-2-3-1,C. Tencati,J. Vojvoda,-,Estádio Heriberto Hülse,1,1,SC,CE,2024-07-24 19:02:00,2024,1421.5354469569563,1582.3123087465065
8586,19,24/07/2024,19:02,Cruzeiro,Juventude,4-3-3,4-2-3-1,F. Seabra,J. Ribeiro Ventura,Cruzeiro, Mineirão,2,0,MG,RS,2024-07-24 19:02:00,2024,1525.0608923203386,1471.8459235204195
8587,19,24/07/2024,19:34,Sao Paulo,Botafogo-RJ,4-2-3-1,4-2-3-1,M. Cuberas,A. Torres Gomes Araújo Amorim,-,MorumBIS,2,2,SP,RJ,2024-07-24 19:34:00,2024,1558.10706648783,1615.042637667066
8588,19,24/07/2024,20:00,Vitoria,Flamengo,4-1-4-1,4-2-3-1,T. Carpini Barbosa,A. Bacchi,Flamengo, Barradão,1,2,BA,RJ,2024-07-24 20:00:00,2024,1389.229350302205,1603.7272431389104
8589,19,24/07/2024,21:30,Atletico-GO,Bahia,4-1-4-1,4-1-3-2,V. Carmo Mancini,R. Ceni,-,Estádio Antônio Accioly - Atlético Goianiense,1,1,GO,BA,2024-07-24 21:30:00,2024,1365.6686913601693,1513.324012422692
8590,19,24/07/2024,21:30,Fluminense,Palmeiras,4-2-3-1,4-2-3-1,L. Venker de Menezes,J. M. Barreto Martins,Fluminense, Maracanã,1,0,RJ,SP,2024-07-24 21:30:00,2024,1415.8588098790551,1623.7483498665788
8591,19,25/07/2024,20:00,Corinthians,Gremio,3-4-1-2,3-4-3,R. Díaz,Renato Gaúcho,-,Neo Química Arena,2,2,SP,RS,2024-07-25 20:00:00,2024,1478.9883717305952,1453.9158751467107
8596,20,27/07/2024,18:59,Palmeiras,Vitoria,4-2-3-1,4-1-4-1,A. Moreira Ferreira,T. Carpini Barbosa,Vitoria,Allianz Parque,0,2,SP,BA,2024-07-27 18:59:00,2024,1599.1743112495283,1382.0181087467354
8597,20,27/07/2024,19:00,Juventude,Criciuma,4-2-3-1,4-2-3-1,J. Ribeiro Ventura,C. Tencati,Criciuma, Alfredo Jaconi,1,2,RS,SC,2024-07-27 19:00:00,2024,1458.2775779266144,1428.4526522123037
8598,20,27/07/2024,20:01,Bahia,Internacional,4-1-2-1-2,4-4-1-1,R. Ceni,R. Machado Marques,-,Arena Fonte Nova,1,1,BA,RS,2024-07-27 20:01:00,2024,1506.9060494517469,1503.8893222420693
8599,20,27/07/2024,21:30,Fortaleza,Sao Paulo,4-2-3-1,4-4-2,J. Vojvoda,L. Zubeldía,Fortaleza,Arena Castelão,1,0,CE,SP,2024-07-27 21:30:00,2024,1575.395103491159,1560.7058250998766
8600,20,27/07/2024,21:30,Botafogo-RJ,Cruzeiro,4-4-2,4-2-3-1,A. Torres Gomes Araújo Amorim,F. Seabra,Cruzeiro,Estádio Nilton Santos,0,3,RJ,MG,2024-07-27 21:30:00,2024,1612.4438790550194,1538.6292379141437
8601,20,28/07/2024,11:02,Bragantino,Fluminense,4-2-3-1,4-2-3-1,P. Faria Caixinha,L. Venker de Menezes,Fluminense,Nabizão,0,1,SP,RJ,2024-07-28 11:02:00,2024,1519.404122520279,1440.4328484961056
8602,20,28/07/2024,16:00,Flamengo,Atletico-GO,4-2-3-1,4-3-3,A. Bacchi,V. Carmo Mancini,Flamengo, Maracanã,2,0,RJ,GO,2024-07-28 16:00:00,2024,1610.93848469438,1372.0866543311145
8603,20,28/07/2024,19:00,Cuiaba,Athletico-PR,4-2-3-1,4-3-3,A. Gonçalves Teixeira,M. Varini Di Zioli,Athletico-PR,Arena Pantanal,1,2,MT,PR,2024-07-28 19:00:00,2024,1470.1476021012375,1506.1300763680276
8604,20,28/07/2024,19:00,Gremio,Vasco,3-4-3,4-2-3-1,Renato Gaúcho,C. de Paiva,Gremio,Arena Condá,1,0,RS,RJ,2024-07-28 19:00:00,2024,1455.068506123678,1491.4612154726574
8605,20,28/07/2024,19:00,Atletico-MG,Corinthians,3-4-1-2,3-4-1-2,G. Milito,R. Díaz,Atletico-MG,Arena MRV,2,1,MG,SP,2024-07-28 19:00:00,2024,1562.068878634484,1477.835740753628
8606,21,03/08/2024,16:01,Vitoria,Cuiaba,4-3-3,4-2-3-1,E. K. Neto,A. Gonçalves Teixeira,Vitoria, Barradão,1,0,BA,MT,2024-08-03 16:01:00,2024,1406.891990057938,1455.798757124737
8607,21,03/08/2024,19:01,Vasco,Bragantino,4-2-3-1,4-3-3,C. de Paiva,P. Faria Caixinha,-,Estádio São Januário,2,2,RJ,SP,2024-08-03 19:01:00,2024,1473.7913719049743,1499.8287232935013
8609,21,03/08/2024,20:00,Atletico-GO,Botafogo-RJ,4-3-3,4-4-2,V. Carmo Mancini,A. Torres Gomes Araújo Amorim,Botafogo-RJ,Estádio Antônio Accioly - Atlético Goianiense,1,4,GO,RJ,2024-08-03 20:00:00,2024,1365.6283304882188,1593.0948273771494
8608,21,03/08/2024,20:02,Criciuma,Atletico-MG,4-2-3-1,3-4-1-2,C. Tencati,G. Milito,Criciuma,Estádio Heriberto Hülse,2,1,SC,MG,2024-08-03 20:02:00,2024,1445.8227769561083,1574.264055854404
8610,21,03/08/2024,21:34,Sao Paulo,Flamengo,4-2-3-1,4-2-3-1,L. Zubeldía,A. Bacchi,Sao Paulo,MorumBIS,1,0,SP,RJ,2024-08-03 21:34:00,2024,1545.3818885899007,1617.3968085372755
8611,21,04/08/2024,16:00,Corinthians,Juventude,4-2-3-1,4-2-3-1,R. Díaz,J. Ribeiro Ventura,-,Neo Química Arena,1,1,SP,RS,2024-08-04 16:00:00,2024,1465.640563533708,1440.9074531828098
8612,21,04/08/2024,16:00,Fluminense,Bahia,4-2-3-1,4-3-3,L. Venker de Menezes,R. Ceni,Fluminense, Maracanã,1,0,RJ,BA,2024-08-04 16:00:00,2024,1460.0082477228834,1506.7671275208631
8613,21,04/08/2024,16:00,Athletico-PR,Gremio,3-3-3-1,4-2-3-1,M. Varini Di Zioli,Renato Gaúcho,Gremio,Ligga Arena,0,2,PR,RS,2024-08-04 16:00:00,2024,1520.478921344528,1472.738349691361
8614,21,04/08/2024,17:00,Internacional,Palmeiras,4-2-3-1,3-4-2-1,R. Machado Marques,A. Moreira Ferreira,-,Estádio Beira-Rio,1,1,RS,SP,2024-08-04 17:00:00,2024,1504.028244172953,1574.3004299383256
8615,21,05/08/2024,21:02,Cruzeiro,Fortaleza,4-2-3-1,4-2-3-1,F. Seabra,J. Vojvoda,Fortaleza,Kléber Andrade,1,2,MG,CE,2024-08-05 21:02:00,2024,1557.9782895920137,1590.719040001135
8616,22,10/08/2024,16:02,Fortaleza,Criciuma,4-2-3-1,4-2-3-1,J. Vojvoda,C. Tencati,Fortaleza,Arena Castelão,1,0,CE,SC,2024-08-10 16:02:00,2024,1605.2157200801537,1467.4822174767157
8617,22,10/08/2024,19:01,Cuiaba,Gremio,5-3-2,4-2-3-1,A. Gonçalves Teixeira,Renato Gaúcho,Gremio,Arena Pantanal,1,3,MT,RS,2024-08-10 19:01:00,2024,1437.5612761831053,1490.9231510773013
8618,22,10/08/2024,21:30,Cruzeiro,Atletico-MG,4-2-3-1,3-4-1-2,F. Seabra,G. Milito,-, Mineirão,0,0,MG,MG,2024-08-10 21:30:00,2024,1543.481609512995,1552.6046153337966
8619,22,10/08/2024,21:30,Corinthians,Bragantino,4-1-2-1-2,4-3-3,R. Díaz,P. Faria Caixinha,-,Neo Química Arena,1,1,SP,SP,2024-08-10 21:30:00,2024,1464.5034818484808,1498.631898659813
8620,22,10/08/2024,21:33,Vasco,Fluminense,4-2-3-1,4-2-3-1,C. de Paiva,L. Venker de Menezes,Vasco,Estádio Nilton Santos,2,0,RJ,RJ,2024-08-10 21:33:00,2024,1474.9881965386626,1478.148666478131
8621,22,11/08/2024,11:02,Juventude,Botafogo-RJ,4-4-2,4-2-3-1,J. Ribeiro Ventura,A. Torres Gomes Araújo Amorim,Juventude, Alfredo Jaconi,3,2,RS,RJ,2024-08-11 11:02:00,2024,1442.044534868037,1599.8976068767129
8623,22,11/08/2024,16:00,Sao Paulo,Atletico-GO,4-2-3-1,4-2-3-1,L. Zubeldía,U. Louzer Filho,Sao Paulo,MorumBIS,1,0,SP,GO,2024-08-11 16:00:00,2024,1564.6516059720823,1358.8255509886553
8624,22,11/08/2024,16:00,Flamengo,Palmeiras,4-2-3-1,3-4-2-1,A. Bacchi,A. Moreira Ferreira,-, Maracanã,1,1,RJ,SP,2024-08-11 16:00:00,2024,1598.127091155094,1571.107695057262
8622,22,11/08/2024,16:01,Bahia,Vitoria,4-1-3-2,4-3-3,R. Ceni,T. Carpini Barbosa,Bahia,Arena Fonte Nova,2,0,BA,BA,2024-08-11 16:01:00,2024,1488.6267087656156,1425.1294709995698
8625,22,11/08/2024,19:00,Internacional,Athletico-PR,4-2-3-1,4-3-3,R. Machado Marques,M. Varini Di Zioli,-,Estádio Beira-Rio,2,2,RS,PR,2024-08-11 19:00:00,2024,1507.2209790540167,1502.2941199585878
8464,6,14/08/2024,19:30,Internacional,Juventude,4-2-3-1,4-4-2,R. Machado Marques,J. Ribeiro Ventura,Internacional,Estádio Beira-Rio,2,1,RS,RS,2024-08-14 19:30:00,2024,1506.9941040151207,1464.85186341394
8626,23,17/08/2024,16:00,Gremio,Bahia,4-2-3-1,4-1-4-1,Renato Gaúcho,R. Ceni,Bahia, Alfredo Jaconi,0,2,RS,BA,2024-08-17 16:00:00,2024,1504.484888081029,1501.7346804296926
8627,23,17/08/2024,16:01,Atletico-MG,Cuiaba,3-4-2-1,3-5-1-1,G. Milito,A. Gonçalves Teixeira,-,Arena MRV,1,1,MG,MT,2024-08-17 16:01:00,2024,1552.1845819213654,1423.9995391793775
8628,23,17/08/2024,18:30,Bragantino,Fortaleza,4-3-3,4-2-3-1,P. Faria Caixinha,J. Vojvoda,Fortaleza,Nabizão,1,2,SP,CE,2024-08-17 18:30:00,2024,1497.0652625853704,1615.1854922203524
8629,23,17/08/2024,21:00,Fluminense,Corinthians,4-2-3-1,3-4-2-1,S. Lobo,R. Díaz,-, Maracanã,0,0,RJ,SP,2024-08-17 21:00:00,2024,1462.0031254731027,1466.0701179229234
8630,23,18/08/2024,16:00,Atletico-GO,Internacional,4-2-3-1,4-2-3-1,U. Louzer Filho,R. Machado Marques,Atletico-GO,Estádio Antônio Accioly - Atlético Goianiense,1,0,GO,RS,2024-08-18 16:00:00,2024,1351.3316355222328,1521.0628440629844
8632,23,18/08/2024,16:00,Palmeiras,Sao Paulo,4-2-3-1,3-4-3,A. Moreira Ferreira,L. Zubeldía,Palmeiras,Allianz Parque,2,1,SP,SP,2024-08-18 16:00:00,2024,1572.349481849857,1572.145521438505
8631,23,18/08/2024,16:02,Criciuma,Vasco,4-2-3-1,4-2-3-1,C. Tencati,C. de Paiva,-,Estádio Heriberto Hülse,2,2,SC,RJ,2024-08-18 16:02:00,2024,1457.512445336517,1491.1337375436908
8633,23,18/08/2024,18:31,Athletico-PR,Juventude,4-3-3,4-2-3-1,M. Varini Di Zioli,J. Ribeiro Ventura,Juventude,Ligga Arena,1,2,PR,RS,2024-08-18 18:31:00,2024,1502.5209949974837,1450.7831233660763
8634,23,18/08/2024,18:32,Botafogo-RJ,Flamengo,4-2-3-1,4-2-3-1,A. Torres Gomes Araújo Amorim,A. Bacchi,Botafogo-RJ,Estádio Nilton Santos,4,1,RJ,RJ,2024-08-18 18:32:00,2024,1577.09027833081,1596.8853043624988
8635,23,19/08/2024,20:02,Vitoria,Cruzeiro,4-3-3,4-3-3,T. Carpini Barbosa,F. Seabra,-, Barradão,2,2,BA,MG,2024-08-19 20:02:00,2024,1412.0214993354928,1543.9016429254261
